Task,T3931,,,,,
0.603,76,-3.9,23.6,0.0075,,
0.6115,77,-3.5,23.6,0.0075,,
0.62,78,-3.1,23.6,0.0075,,
0.6275,79,-2.6,23.6,0.0075,,
0.636,80,-2.1,23.6,0.0085,,
0.6445,81,-1.6,23.6,0.0075,,
0.6525,82,-1.1,23.6,0.0075,,
0.661,83,-0.6,23.6,0.0075,,
0.6695,84,-0.1,23.6,0.0075,,
0.677,85,0.4,23.6,0.0075,,
0.6855,86,0.7,23.6,0.0085,,
0.694,87,0.5,23.6,0.0075,,
0.7025,88,0.8,23.6,0.0075,,
0.711,89,1.3,23.6,0.0075,,
0.7195,90,1.7,23.6,0.0075,,
0.727,91,2.2,23.6,0.0075,,
0.7355,92,3,23.6,0.0085,,
0.7435,93,4,23.6,0.0075,,
0.752,94,3.9,23.6,0.0075,,
0.7605,95,4.4,23.6,0.0075,,
0.769,96,4.8,23.6,0.0075,,
0.7765,97,5.2,23.6,0.0075,,
0.785,98,5.5,23.6,0.0085,,
0.7935,99,6,23.6,0.0085,,
0.802,100,6.3,23.6,0.0075,,
0.8105,101,6.8,23.6,0.0075,,
0.8185,102,7.1,23.6,0.0075,,
0.827,103,7.5,23.6,0.0085,,
0.8345,104,8,23.6,0.0075,,
0.843,105,8.5,23.6,0.0085,,
0.8515,106,9,23.6,0.0075,,
0.86,107,9.6,23.6,0.0075,,
0.8685,108,10.1,23.6,0.0075,,
0.876,109,10.7,23.6,0.0075,,
0.8845,110,11.3,23.6,0.0085,,
0.893,111,11.9,23.6,0.0085,,
0.901,112,12.4,23.6,0.0075,,
0.9095,113,12.9,23.6,0.0075,,
0.918,114,13.5,23.6,0.0075,,
0.9265,115,14,23.6,0.0085,,
0.934,116,14.5,23.6,0.0075,,
0.9425,117,15,23.6,0.0085,,
0.951,118,15.5,23.6,0.0075,,
0.9595,119,16.1,23.6,0.0075,,
0.968,120,16.6,23.6,0.0075,,
0.9755,121,17.1,23.6,0.0075,,
0.984,122,17.7,23.6,0.0085,,
0.9925,123,18.3,23.6,0.0085,,
1.0005,124,18.9,23.6,0.0075,,
1.009,125,19.4,23.6,0.0075,,
1.0175,126,19.9,23.6,0.0075,,
1.026,127,20.5,23.6,0.0085,,
1.0335,128,21.1,23.6,0.0075,,
1.042,129,21.7,23.6,0.0085,,
1.0505,130,22.3,23.6,0.0075,,
1.059,131,22.9,23.6,0.0075,,
1.0675,132,23.6,23.6,0.0075,,
1.0755,133,24.2,23.6,0.008,,
1.0835,134,24.8,23.6,0.008,,
1.0915,135,25.5,23.6,0.008,,
1.1,136,26.2,23.6,0.0075,,
1.1085,137,26.9,23.6,0.0075,,
1.117,138,27.6,23.6,0.0075,,
1.1255,139,28.3,23.6,0.0085,,
1.133,140,29,23.6,0.0075,,
1.1415,141,29.8,23.6,0.0085,,
1.15,142,30.5,23.6,0.0075,,
1.1585,143,31.4,23.6,0.0075,,
1.1665,144,32.2,23.6,0.0075,,
1.175,145,33,23.6,0.0075,,
1.1825,146,33.7,23.6,0.0075,,
1.191,147,34.6,23.6,0.0085,,
1.1995,148,35.5,23.6,0.0075,,
1.208,149,36.4,23.6,0.0075,,
1.2165,150,37.5,23.6,0.0075,,
1.225,151,38.6,23.6,0.0075,,
1.2325,152,39.5,23.6,0.0075,,
1.241,153,40.7,23.6,0.0085,,
1.2495,154,41.8,23.6,0.0075,,
1.2575,155,42.9,23.6,0.0075,,
1.266,156,44.3,23.6,0.0075,,
1.2745,157,45.6,23.6,0.0075,,
1.282,158,46.9,23.6,0.0075,,
1.2905,159,48.5,23.6,0.0085,,
1.299,160,50.1,23.6,0.0075,,
1.3075,161,51.9,23.6,0.0075,,
1.316,162,53.9,23.6,0.0075,,
1.3245,163,55.9,23.6,0.0075,,
1.332,164,58,23.6,0.0075,,
1.3405,165,60.4,23.6,0.0085,,
1.3485,166,63.2,23.6,0.0075,,
1.357,167,66.3,23.6,0.0075,,
1.3655,168,69.9,23.6,0.0075,,
1.374,169,73.9,23.6,0.0075,,
1.3815,170,77.8,23.6,0.0075,,
1.39,171,82.3,23.6,0.0085,,
1.3985,172,87.6,23.6,0.0075,,
1.407,173,93.2,23.6,0.0075,,
1.4155,174,99.2,23.6,0.0075,,
1.4235,175,105.6,23.6,0.0075,,
1.4315,176,111.5,23.6,0.008,,
1.44,177,118.3,23.6,0.0085,,
1.448,178,125.2,23.6,0.0075,,
1.4565,179,132.4,23.6,0.0075,,
1.465,180,139.1,23.6,0.0075,,
1.4735,181,145.9,23.6,0.0075,,
1.481,182,151.7,23.6,0.0075,,
1.4895,183,158,23.6,0.0085,,
1.498,184,163.7,23.6,0.0075,,
1.5065,185,169,23.6,0.0075,,
1.515,186,173.8,23.6,0.0075,,
1.523,187,177.4,23.6,0.008,,
1.531,188,180.9,23.6,0.008,,
1.539,189,183.7,23.6,0.008,,
1.546,190,185.1,23.6,0.008,,
1.546,430,192.3,23.6,0,,
1.5465,431,192.3,23.6,0.0005,,
1.548,432,192.3,23.6,0.0015,,
1.551,433,192.3,23.6,0.0035,,
1.5545,434,192.4,23.7,0.0035,,
1.561,435,192.6,23.6,0.0065,,
1.5695,436,192.9,23.7,0.0085,,
1.577,437,193.5,23.6,0.0085,,
1.5855,438,194.4,23.7,0.0095,,
1.594,439,195.3,23.7,0.0095,,
1.6025,440,196.2,23.7,0.0085,,
1.6105,441,197,23.7,0.008,,
1.619,442,197.8,23.7,0.0085,,
1.6265,443,198.5,23.7,0.0085,,
1.635,444,199.4,23.7,0.0085,,
1.6435,445,200.1,23.7,0.0095,,
1.652,446,200.9,23.7,0.0085,,
1.6605,447,201.7,23.7,0.0085,,
1.669,448,202.4,23.7,0.0085,,
1.6765,449,203,23.7,0.0085,,
1.685,450,203.7,23.7,0.0095,,
1.6935,451,204.4,23.7,0.0095,,
1.7015,452,205.1,23.7,0.008,,
1.71,453,205.7,23.7,0.0085,,
1.7185,454,206.2,23.7,0.0085,,
1.726,455,206.9,23.7,0.0085,,
1.7345,456,207.5,23.7,0.0095,,
1.743,457,208.1,23.7,0.0095,,
1.7515,458,208.7,23.7,0.0085,,
1.76,459,209.1,23.7,0.0085,,
1.768,460,209.8,23.7,0.008,,
1.7765,461,210.3,23.7,0.0095,,
1.7845,462,210.7,23.7,0.009,,
1.7925,463,211.2,23.7,0.009,,
1.801,464,211.7,23.7,0.0085,,
1.8095,465,212.2,23.7,0.0085,,
1.818,466,212.7,23.7,0.0085,,
1.8265,467,213.1,23.7,0.0085,,
1.834,468,213.5,23.7,0.0085,,
1.8425,469,214,23.7,0.0095,,
1.851,470,214.5,23.7,0.0095,,
1.859,471,214.9,23.7,0.008,,
1.8675,472,215.3,23.7,0.0085,,
1.876,473,215.8,23.7,0.0085,,
1.8835,474,216.1,23.7,0.0085,,
1.892,475,216.6,23.7,0.0095,,
1.9005,476,217,23.7,0.0095,,
1.909,477,217.4,23.7,0.0085,,
1.9175,478,217.8,23.7,0.0085,,
1.926,479,218.2,23.7,0.0085,,
1.9335,480,218.6,23.7,0.0085,,
1.942,481,219,23.7,0.0095,,
1.95,482,219.3,23.7,0.009,,
1.9585,483,219.7,23.7,0.0085,,
1.967,484,220,23.7,0.0085,,
1.9755,485,220.4,23.7,0.0085,,
1.983,486,220.7,23.7,0.0085,,
1.9915,487,221.1,23.7,0.0095,,
2,488,221.3,23.7,0.0085,,
2.0085,489,221.7,23.7,0.0085,,
2.017,490,222.1,23.7,0.0085,,
2.025,491,222.5,23.7,0.008,,
2.033,492,222.8,23.7,0.009,,
2.041,493,223.1,23.7,0.009,,
2.0495,494,223.4,23.7,0.0095,,
2.058,495,223.7,23.7,0.0085,,
2.0665,496,224,23.7,0.0085,,
2.075,497,224.3,23.7,0.0085,,
2.0835,498,224.5,23.7,0.0095,,
2.091,499,224.8,23.7,0.0085,,
2.0995,500,225.1,23.7,0.0095,,
2.108,501,225.4,23.7,0.0085,,
2.116,502,225.6,23.7,0.008,,
2.1245,503,226,23.7,0.0085,,
2.133,504,226.2,23.7,0.0085,,
2.1405,505,226.5,23.7,0.0085,,
2.149,506,226.7,23.7,0.0095,,
2.1575,507,227,23.7,0.0085,,
2.166,508,227.3,23.7,0.0085,,
2.1745,509,227.6,23.7,0.0085,,
2.1825,510,227.8,23.7,0.008,,
2.1905,511,228,23.7,0.009,,
2.1985,512,228.3,23.7,0.009,,
2.207,513,228.6,23.7,0.0095,,
2.2155,514,228.8,23.7,0.0085,,
2.224,515,229.1,23.7,0.0085,,
2.2325,516,229.4,23.7,0.0085,,
2.24,517,229.6,23.7,0.0085,,
2.2485,518,229.9,23.7,0.0095,,
2.257,519,230.1,23.7,0.0095,,
2.2655,520,230.4,23.7,0.0085,,
2.2735,521,230.6,23.7,0.008,,
2.282,522,230.8,23.7,0.0085,,
2.2895,523,231.1,23.7,0.0085,,
2.298,524,231.3,23.7,0.0095,,
2.3065,525,231.5,23.7,0.0095,,
2.315,526,231.8,23.7,0.0085,,
2.3235,527,232,23.7,0.0085,,
2.332,528,232.2,23.7,0.0085,,
2.3395,529,232.4,23.7,0.0085,,
2.348,530,232.6,23.7,0.0095,,
2.3565,531,232.9,23.7,0.0095,,
2.3645,532,233.1,23.7,0.008,,
2.373,533,233.2,23.7,0.0085,,
2.3815,534,233.4,23.7,0.0085,,
2.389,535,233.7,23.7,0.0085,,
2.3975,536,233.8,23.7,0.0095,,
2.406,537,234.1,23.7,0.0095,,
2.413,538,234.3,23.7,0.007,,
2.4185,539,234.4,23.7,0.0055,,
2.422,540,234.6,23.7,0.0035,,
2.4245,541,234.6,23.7,0.003,,
2.426,542,234.7,23.7,0.0015,,
2.4275,543,234.8,23.7,0.0015,,
2.4295,544,234.9,23.7,0.002,,
2.4325,545,234.9,23.7,0.003,,
2.438,546,235,23.7,0.004,,
Scope 1/1, Sample 8/19 (TNK-8),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-18.9,23.6,NaN,,
0.001,1,-21.1,23.6,0.001,,
0.0025,2,-21.7,23.6,0.0015,,
0.005,3,-22.2,23.6,0.002,,
0.0085,4,-22.7,23.6,0.003,,
0.015,5,-23.2,23.6,0.006,,
0.023,6,-23.7,23.6,0.0075,,
0.0315,7,-24.2,23.6,0.0075,,
0.04,8,-24.5,23.6,0.0075,,
0.0485,9,-24.8,23.6,0.007,,
0.056,10,-25.1,23.6,0.007,,
0.0645,11,-25.3,23.6,0.0075,,
0.073,12,-25.5,23.6,0.0075,,
0.081,13,-25.5,23.6,0.0075,,
0.0895,14,-25.5,23.6,0.0075,,
0.098,15,-25.5,23.6,0.0075,,
0.1055,16,-25.3,23.6,0.007,,
0.114,17,-25.2,23.6,0.0075,,
0.1225,18,-24.9,23.6,0.0075,,
0.131,19,-24.6,23.6,0.0075,,
0.1395,20,-24.3,23.6,0.0075,,
0.148,21,-24,23.6,0.0075,,
0.1555,22,-23.7,23.6,0.007,,
0.164,23,-23.3,23.6,0.0075,,
0.1725,24,-22.9,23.6,0.0075,,
0.1805,25,-22.5,23.6,0.0075,,
0.189,26,-22.1,23.6,0.0075,,
0.1975,27,-21.6,23.6,0.0075,,
0.205,28,-21.3,23.6,0.007,,
0.2135,29,-21,23.6,0.0075,,
0.222,30,-20.5,23.6,0.0075,,
0.2305,31,-20.2,23.6,0.0075,,
0.239,32,-19.8,23.6,0.0075,,
0.2475,33,-19.5,23.6,0.007,,
0.255,34,-19.1,23.6,0.007,,
0.2635,35,-18.7,23.6,0.0075,,
0.2715,36,-18.2,23.6,0.0075,,
0.28,37,-17.8,23.6,0.0075,,
0.2885,38,-17.5,23.6,0.0075,,
0.297,39,-17.1,23.6,0.007,,
0.3045,40,-16.8,23.6,0.007,,
0.313,41,-16.3,23.6,0.0075,,
0.3215,42,-16,23.6,0.0075,,
0.33,43,-15.5,23.6,0.0075,,
0.3385,44,-15.1,23.6,0.0075,,
0.3465,45,-14.7,23.6,0.0075,,
0.3545,46,-14.3,23.6,0.0075,,
0.3625,47,-14,23.6,0.0075,,
0.371,48,-13.6,23.6,0.0075,,
0.3795,49,-13.2,23.6,0.0075,,
0.388,50,-12.8,23.6,0.0075,,
0.3965,51,-12.4,23.6,0.0075,,
0.404,52,-12,23.6,0.007,,
0.4125,53,-11.6,23.6,0.0075,,
0.421,54,-11.2,23.6,0.0075,,
0.4295,55,-10.8,23.6,0.0075,,
0.4375,56,-10.4,23.6,0.0075,,
0.446,57,-10,23.6,0.0075,,
0.454,58,-9.7,23.6,0.0075,,
0.462,59,-9.3,23.6,0.0075,,
0.4705,60,-8.9,23.6,0.0075,,
0.479,61,-8.4,23.6,0.0075,,
0.4875,62,-8.1,23.6,0.0075,,
0.496,63,-7.7,23.6,0.0075,,
0.5035,64,-7.3,23.6,0.007,,
0.512,65,-7,23.6,0.0075,,
0.5205,66,-6.6,23.6,0.0075,,
0.529,67,-6.2,23.6,0.0075,,
0.537,68,-5.8,23.6,0.0075,,
0.5455,69,-5.4,23.6,0.0075,,
0.553,70,-5,23.6,0.007,,
0.5615,71,-4.5,23.6,0.0075,,
0.57,72,-4,23.6,0.0075,,
0.5785,73,-3.6,23.6,0.0075,,
0.587,74,-3,23.6,0.0075,,
0.5955,75,-2.6,23.6,0.0075,,
0.603,76,-2.2,23.6,0.007,,
0.6115,77,-1.7,23.6,0.0075,,
0.62,78,-1.2,23.6,0.0075,,
0.628,79,-0.8,23.6,0.0075,,
0.6365,80,-0.3,23.6,0.0075,,
0.645,81,0.1,23.6,0.0075,,
0.6525,82,0.3,23.6,0.007,,
0.661,83,0.3,23.6,0.0075,,
0.6695,84,0.5,23.6,0.0075,,
0.678,85,0.9,23.6,0.0075,,
0.6865,86,1.3,23.6,0.0075,,
0.695,87,1.8,23.6,0.0075,,
0.7025,88,2.3,23.6,0.007,,
0.711,89,3,23.6,0.0075,,
0.719,90,3.8,23.6,0.0075,,
0.7275,91,3.6,23.6,0.0075,,
0.736,92,4.2,23.6,0.0075,,
0.7445,93,4.6,23.6,0.0075,,
0.752,94,4.9,23.6,0.007,,
0.7605,95,5.3,23.6,0.0075,,
0.769,96,5.6,23.6,0.0075,,
0.7775,97,6,23.6,0.0075,,
0.786,98,6.4,23.6,0.0075,,
0.794,99,6.8,23.6,0.0075,,
0.802,100,7.1,23.6,0.0075,,
0.81,101,7.5,23.6,0.0075,,
0.8185,102,7.9,23.6,0.0075,,
0.827,103,8.4,23.6,0.0075,,
0.8355,104,8.9,23.6,0.0075,,
0.844,105,9.4,23.6,0.0075,,
0.8525,106,9.9,23.6,0.0075,,
0.86,107,10.4,23.6,0.007,,
0.8685,108,11,23.6,0.0075,,
0.877,109,11.6,23.6,0.0075,,
0.885,110,12,23.6,0.0075,,
0.8935,111,12.6,23.6,0.0075,,
0.902,112,13.1,23.6,0.0075,,
0.9095,113,13.6,23.6,0.007,,
0.918,114,14.1,23.6,0.0075,,
0.9265,115,14.7,23.6,0.0075,,
0.935,116,15.2,23.6,0.0075,,
0.9435,117,15.7,23.6,0.0075,,
0.952,118,16.2,23.6,0.0075,,
0.9595,119,16.7,23.6,0.007,,
0.968,120,17.2,23.6,0.0075,,
0.976,121,17.7,23.6,0.0075,,
0.9845,122,18.2,23.6,0.0075,,
0.993,123,18.7,23.6,0.0075,,
1.0015,124,19.2,23.6,0.007,,
1.009,125,19.6,23.6,0.007,,
1.0175,126,20.2,23.6,0.0075,,
1.026,127,20.7,23.6,0.0075,,
1.0345,128,21.3,23.6,0.0075,,
1.043,129,21.9,23.6,0.0075,,
1.051,130,22.4,23.6,0.0065,,
1.059,131,22.9,23.6,0.0075,,
1.067,132,23.5,23.6,0.0075,,
1.0755,133,24.2,23.6,0.0075,,
1.084,134,24.8,23.6,0.007,,
1.0925,135,25.4,23.6,0.0075,,
1.101,136,26,23.6,0.007,,
1.1085,137,26.6,23.6,0.007,,
1.117,138,27.3,23.6,0.0075,,
1.1255,139,28,23.6,0.0075,,
1.134,140,28.6,23.6,0.0075,,
1.142,141,29.3,23.6,0.0075,,
1.1505,142,30,23.6,0.0075,,
1.1585,143,30.7,23.6,0.0075,,
1.1665,144,31.5,23.6,0.0075,,
1.175,145,32.3,23.6,0.0075,,
1.1835,146,33.1,23.6,0.0075,,
1.192,147,33.9,23.6,0.0075,,
1.1995,148,34.6,23.6,0.007,,
1.208,149,35.5,23.6,0.0075,,
1.2165,150,36.4,23.6,0.0075,,
1.225,151,37.3,23.6,0.0075,,
1.2335,152,38.2,23.6,0.0075,,
1.242,153,39.2,23.6,0.0075,,
1.2495,154,40.1,23.6,0.007,,
1.258,155,41.1,23.6,0.0075,,
1.266,156,42.2,23.6,0.0075,,
1.2745,157,43.4,23.6,0.0075,,
1.283,158,44.6,23.6,0.0075,,
1.2915,159,45.9,23.6,0.0075,,
1.299,160,47.1,23.6,0.007,,
1.3075,161,48.6,23.6,0.0075,,
1.316,162,50.1,23.6,0.0075,,
1.3245,163,51.8,23.6,0.0075,,
1.333,164,53.6,23.6,0.0075,,
1.341,165,55.5,23.6,0.0075,,
1.3495,166,57.5,23.6,0.0075,,
1.357,167,59.8,23.6,0.007,,
1.3655,168,62.6,23.6,0.0075,,
1.374,169,65.5,23.6,0.0075,,
1.3825,170,68.6,23.6,0.0075,,
1.391,171,72.2,23.6,0.0075,,
1.3995,172,76.1,23.6,0.0075,,
1.407,173,80.6,23.6,0.007,,
1.4155,174,85.3,23.6,0.0075,,
1.4235,175,90.7,23.6,0.0075,,
1.432,176,96.4,23.6,0.0075,,
1.4405,177,102.5,23.6,0.0075,,
1.449,178,109.1,23.6,0.007,,
1.4565,179,115.3,23.6,0.007,,
1.465,180,122.8,23.6,0.0075,,
1.4735,181,130.1,23.6,0.0075,,
1.482,182,137.2,23.6,0.0075,,
1.49,183,144.3,23.6,0.0075,,
1.4985,184,150.5,23.6,0.0075,,
1.507,185,156.1,23.6,0.0075,,
1.5145,186,162.4,23.6,0.007,,
1.523,187,167.9,23.6,0.0075,,
1.5315,188,172.8,23.6,0.0075,,
1.54,189,176.7,23.6,0.0075,,
1.5485,190,180.1,23.6,0.0075,,
1.556,191,182.9,23.6,0.007,,
1.5655,192,185.2,23.6,0.008,,
1.5655,432,193.1,23.7,0,,
1.566,433,193.1,23.7,0.0005,,
1.5675,434,193.1,23.7,0.001,,
1.57,435,193.1,23.7,0.002,,
1.574,436,193.2,23.7,0.003,,
1.58,437,193.3,23.7,0.0045,,
1.5885,438,193.6,23.7,0.0065,,
1.596,439,194,23.7,0.006,,
1.6045,440,194.6,23.7,0.007,,
1.613,441,195.4,23.7,0.007,,
1.6215,442,196.3,23.7,0.0065,,
1.6295,443,197.2,23.7,0.006,,
1.638,444,198,23.7,0.0065,,
1.6455,445,198.7,23.7,0.006,,
1.654,446,199.5,23.7,0.007,,
1.6625,447,200.3,23.7,0.007,,
1.671,448,201.1,23.7,0.0065,,
1.6795,449,201.8,23.7,0.0065,,
1.688,450,202.5,23.7,0.0065,,
1.6965,451,203.2,23.7,0.007,,
1.704,452,203.8,23.7,0.006,,
1.7125,453,204.5,23.7,0.007,,
1.7205,454,205.2,23.7,0.006,,
1.729,455,205.9,23.7,0.0065,,
1.7375,456,206.4,23.7,0.0065,,
1.746,457,207,23.7,0.007,,
1.7535,458,207.6,23.7,0.006,,
1.762,459,208.2,23.7,0.007,,
1.7705,460,208.7,23.7,0.0065,,
1.779,461,209.2,23.7,0.0065,,
1.7875,462,209.8,23.7,0.0065,,
1.7955,463,210.2,23.7,0.0065,,
1.8035,464,210.7,23.7,0.0065,,
1.8115,465,211.2,23.7,0.0065,,
1.82,466,211.7,23.7,0.0065,,
1.8285,467,212.2,23.7,0.0065,,
1.837,468,212.7,23.7,0.0065,,
1.8445,469,213,23.7,0.006,,
1.853,470,213.5,23.7,0.007,,
1.8615,471,214,23.7,0.007,,
1.87,472,214.5,23.7,0.0065,,
1.8785,473,214.9,23.7,0.0065,,
1.8865,474,215.3,23.7,0.006,,
1.895,475,215.8,23.7,0.007,,
1.9025,476,216.2,23.7,0.006,,
1.911,477,216.6,23.7,0.007,,
1.9195,478,217,23.7,0.0065,,
1.928,479,217.5,23.7,0.0065,,
1.9365,480,217.8,23.7,0.0065,,
1.945,481,218.2,23.7,0.0065,,
1.9525,482,218.6,23.7,0.006,,
1.961,483,218.9,23.7,0.007,,
1.969,484,219.3,23.7,0.0065,,
1.9775,485,219.6,23.7,0.0065,,
1.986,486,219.9,23.7,0.0065,,
1.9945,487,220.4,23.7,0.0065,,
2.002,488,220.7,23.7,0.006,,
2.0105,489,221,23.7,0.007,,
2.019,490,221.4,23.7,0.007,,
2.0275,491,221.7,23.7,0.0065,,
2.036,492,222.1,23.7,0.0065,,
2.044,493,222.4,23.7,0.006,,
2.052,494,222.7,23.7,0.0065,,
2.0605,495,223,23.7,0.007,,
2.0685,496,223.3,23.7,0.0065,,
2.077,497,223.6,23.7,0.0065,,
2.0855,498,224,23.7,0.0065,,
2.094,499,224.2,23.7,0.0065,,
2.1025,500,224.4,23.7,0.007,,
2.11,501,224.6,23.7,0.006,,
2.1185,502,225,23.7,0.007,,
2.127,503,225.4,23.7,0.0065,,
2.135,504,225.7,23.7,0.006,,
2.1435,505,226,23.7,0.0065,,
2.152,506,226.2,23.7,0.007,,
2.1595,507,226.5,23.7,0.006,,
2.168,508,226.8,23.7,0.007,,
2.1765,509,227,23.7,0.0065,,
2.185,510,227.3,23.7,0.0065,,
2.1935,511,227.6,23.7,0.0065,,
2.202,512,227.8,23.7,0.007,,
2.2095,513,227.9,23.7,0.006,,
2.218,514,228.3,23.7,0.007,,
2.226,515,228.5,23.7,0.0065,,
2.2345,516,228.8,23.7,0.0065,,
2.243,517,229.1,23.7,0.0065,,
2.2515,518,229.3,23.7,0.0065,,
2.259,519,229.6,23.7,0.006,,
2.2675,520,229.8,23.7,0.007,,
2.276,521,230,23.7,0.007,,
2.2845,522,230.2,23.7,0.0065,,
2.293,523,230.4,23.7,0.0065,,
2.301,524,230.7,23.7,0.006,,
2.309,525,230.9,23.7,0.0065,,
2.317,526,231.2,23.7,0.0065,,
2.3255,527,231.3,23.7,0.007,,
2.334,528,231.6,23.7,0.0065,,
2.3425,529,231.8,23.7,0.0065,,
2.351,530,232,23.7,0.0065,,
2.3585,531,232.2,23.7,0.006,,
2.367,532,232.4,23.7,0.007,,
2.3755,533,232.6,23.7,0.0065,,
2.384,534,232.8,23.7,0.0065,,
2.392,535,233,23.7,0.006,,
2.4005,536,233.3,23.7,0.0065,,
2.408,537,233.6,23.7,0.006,,
2.4165,538,233.7,23.7,0.007,,
2.425,539,233.9,23.7,0.0065,,
2.433,540,234.1,23.7,0.006,,
2.44,541,234.3,23.7,0.0055,,
2.4435,542,234.5,23.7,0.0025,,
2.4435,543,234.6,23.7,0,,
2.4435,544,234.6,23.7,0,,
2.445,545,234.7,23.7,0.001,,
2.4465,546,234.7,23.7,0.001,,
2.449,547,234.8,23.7,0.002,,
2.4525,548,234.8,23.7,0.0025,,
2.4575,549,234.9,23.7,0.004,,
2.4615,550,234.9,23.7,0.0035,,
2.462,550,235,23.7,0.0025,,
Scope 1/1, Sample 9/19 (TNK-9),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-2.9,23.6,NaN,,
0.0005,1,-5.3,23.6,0.0005,,
0.0025,2,-5.9,23.6,0.002,,
0.005,3,-6.4,23.6,0.0025,,
0.0085,4,-6.9,23.6,0.003,,
0.015,5,-7.4,23.6,0.006,,
0.023,6,-7.9,23.6,0.0075,,
0.0305,7,-8.3,23.6,0.0075,,
0.039,8,-8.7,23.6,0.0085,,
0.0475,9,-9.1,23.6,0.0075,,
0.056,10,-9.3,23.6,0.0075,,
0.0645,11,-9.5,23.6,0.0075,,
0.073,12,-9.7,23.6,0.0075,,
0.0805,13,-9.8,23.6,0.0075,,
0.089,14,-9.9,23.6,0.0085,,
0.0975,15,-9.8,23.6,0.0075,,
0.106,16,-9.8,23.6,0.0075,,
0.114,17,-9.7,23.6,0.0075,,
0.1225,18,-9.6,23.6,0.0085,,
0.13,19,-9.4,23.6,0.0075,,
0.1385,20,-9.3,23.6,0.0085,,
0.147,21,-9,23.6,0.0075,,
0.1555,22,-8.8,23.6,0.0075,,
0.164,23,-8.6,23.6,0.0075,,
0.1715,24,-8.5,23.6,0.0075,,
0.18,25,-8.3,23.6,0.0085,,
0.1885,26,-8.1,23.6,0.0085,,
0.197,27,-7.8,23.6,0.0075,,
0.205,28,-7.5,23.6,0.0075,,
0.2135,29,-7.3,23.6,0.0075,,
0.221,30,-7.1,23.6,0.0075,,
0.2295,31,-6.9,23.6,0.0085,,
0.238,32,-6.6,23.6,0.0085,,
0.2465,33,-6.3,23.6,0.0075,,
0.255,34,-6.1,23.6,0.0075,,
0.2635,35,-5.9,23.6,0.0075,,
0.271,36,-5.6,23.6,0.0075,,
0.2795,37,-5.3,23.6,0.0085,,
0.288,38,-5,23.6,0.0085,,
0.2965,39,-4.7,23.6,0.0075,,
0.3045,40,-4.4,23.6,0.0075,,
0.313,41,-4.1,23.6,0.0075,,
0.3215,42,-3.8,23.6,0.0085,,
0.329,43,-3.6,23.6,0.0075,,
0.3375,44,-3.3,23.6,0.0085,,
0.346,45,-2.9,23.6,0.0075,,
0.3545,46,-2.6,23.6,0.0075,,
0.363,47,-2.2,23.6,0.0075,,
0.371,48,-2,23.6,0.008,,
0.379,49,-1.6,23.6,0.008,,
0.387,50,-1.3,23.6,0.008,,
0.3955,51,-0.9,23.6,0.0075,,
0.404,52,-0.6,23.6,0.0075,,
0.4125,53,-0.2,23.6,0.0075,,
0.421,54,0.1,23.6,0.0085,,
0.4285,55,0.3,23.6,0.0075,,
0.437,56,0.2,23.6,0.0085,,
0.4455,57,0.3,23.6,0.0075,,
0.454,58,0.6,23.6,0.0075,,
0.462,59,0.9,23.6,0.0075,,
0.4705,60,1.2,23.6,0.0075,,
0.478,61,1.4,23.6,0.0075,,
0.4865,62,1.8,23.6,0.0085,,
0.495,63,2.3,23.6,0.0075,,
0.5035,64,2.9,23.6,0.0075,,
0.512,65,3.6,23.6,0.0075,,
0.5205,66,3.8,23.6,0.0085,,
0.528,67,3.7,23.6,0.0075,,
0.5365,68,4.1,23.6,0.0085,,
0.545,69,4.5,23.6,0.0075,,
0.5535,70,4.8,23.6,0.0075,,
0.5615,71,5.1,23.6,0.0075,,
0.5695,72,5.3,23.6,0.008,,
0.578,73,5.6,23.6,0.0085,,
0.586,74,5.9,23.6,0.008,,
0.5945,75,6.2,23.6,0.0075,,
0.603,76,6.5,23.6,0.0075,,
0.6115,77,6.8,23.6,0.0075,,
0.62,78,7.1,23.6,0.0085,,
0.6275,79,7.4,23.6,0.0075,,
0.636,80,7.7,23.6,0.0085,,
0.6445,81,8,23.6,0.0075,,
0.6525,82,8.4,23.6,0.0075,,
0.661,83,8.8,23.6,0.0075,,
0.669,84,9.2,23.6,0.008,,
0.677,85,9.7,23.6,0.008,,
0.6855,86,10.1,23.6,0.0085,,
0.694,87,10.5,23.6,0.0075,,
0.7025,88,10.9,23.6,0.0075,,
0.711,89,11.3,23.6,0.0075,,
0.7185,90,11.7,23.6,0.0075,,
0.727,91,12.1,23.7,0.0085,,
0.7355,92,12.6,23.6,0.0085,,
0.744,93,13,23.6,0.0075,,
0.752,94,13.5,23.6,0.0075,,
0.7605,95,13.8,23.6,0.0075,,
0.769,96,14.3,23.7,0.0085,,
0.7765,97,14.6,23.6,0.0075,,
0.785,98,15.1,23.7,0.0085,,
0.7935,99,15.4,23.6,0.0075,,
0.802,100,15.8,23.7,0.0075,,
0.8105,101,16.4,23.7,0.0075,,
0.819,102,16.8,23.7,0.0085,,
0.8265,103,17.2,23.6,0.0075,,
0.835,104,17.6,23.6,0.0085,,
