Table of Measured Values,,,,,,
Task,T407,,,,,
0.2135,29,-24.7,20,0.0075,,
0.222,30,-23.2,20,0.0085,,
0.2305,31,-21.9,20,0.0075,,
0.239,32,-20.4,20,0.0075,,
0.2475,33,-19,20,0.0075,,
0.2555,34,-17.6,20,0.008,,
0.2635,35,-16.2,20,0.008,,
0.2715,36,-14.9,20,0.008,,
0.28,37,-13.7,20,0.0075,,
0.2885,38,-12.7,20,0.0075,,
0.297,39,-11.7,20,0.0075,,
0.3045,40,-10.6,20,0.0075,,
0.313,41,-9.4,20,0.0085,,
0.3215,42,-8.3,20,0.0075,,
0.33,43,-7.2,20,0.0075,,
0.3385,44,-6.1,20,0.0075,,
0.347,45,-5.1,20,0.0085,,
0.3545,46,-4.1,20,0.0075,,
0.363,47,-3.2,20,0.0085,,
0.3715,48,-2.2,20,0.0075,,
0.38,49,-1,20,0.0075,,
0.388,50,0,20,0.0075,,
0.3965,51,0.3,20,0.0085,,
0.404,52,1.2,20,0.0075,,
0.4125,53,2.5,20,0.0085,,
0.421,54,3.1,20,0.0075,,
0.4295,55,4.1,20,0.0075,,
0.438,56,5.1,20,0.0075,,
0.4455,57,5.8,20,0.0075,,
0.454,58,6.6,20,0.0085,,
0.4625,59,7.5,20,0.0075,,
0.471,60,8.4,20,0.0075,,
0.4795,61,9.2,20,0.0075,,
0.4875,62,10.1,20,0.008,,
0.4955,63,11.2,20,0.008,,
0.504,64,12.3,20,0.0085,,
0.512,65,13.3,20,0.0075,,
0.5205,66,14,20,0.0075,,
0.529,67,14.9,20,0.0075,,
0.5365,68,15.6,20,0.0075,,
0.545,69,16.6,20,0.0085,,
0.5535,70,17.6,20,0.0075,,
0.562,71,18.5,20,0.0075,,
0.5705,72,19.4,20,0.0075,,
0.579,73,20,20,0.0075,,
0.5865,74,20.8,20,0.0075,,
0.595,75,21.7,20,0.0085,,
0.6035,76,22.6,20,0.0075,,
0.6115,77,23.6,20,0.0075,,
0.62,78,24.5,20,0.0075,,
0.628,79,25,20,0.008,,
0.636,80,25.9,20,0.008,,
0.6445,81,26.8,20,0.0075,,
0.653,82,27.7,20,0.0075,,
0.6615,83,28.8,20,0.0075,,
0.67,84,29.5,20,0.0075,,
0.6775,85,30.2,20,0.0075,,
0.686,86,31.1,20,0.0085,,
0.6945,87,32,20,0.0075,,
0.703,88,33,20,0.0075,,
0.7115,89,33.9,20,0.0075,,
0.7195,90,34.6,20,0.0075,,
0.7275,91,35.3,20,0.008,,
0.7355,92,36.2,20,0.008,,
0.744,93,37.2,20,0.0075,,
0.7525,94,38.2,20,0.0075,,
0.761,95,38.9,20,0.0075,,
0.7685,96,39.7,20,0.0075,,
0.777,97,40.7,20,0.0085,,
0.7855,98,41.6,20,0.0075,,
0.794,99,42.6,20,0.0075,,
0.8025,100,43.2,20,0.0075,,
0.811,101,43.9,20,0.0085,,
0.8185,102,44.9,20,0.0075,,
0.827,103,45.9,20,0.0085,,
0.8355,104,46.9,20,0.0075,,
0.844,105,47.6,20,0.0075,,
0.852,106,48.4,20,0.0075,,
0.86,107,49.3,20,0.008,,
0.868,108,50.2,20,0.008,,
0.8765,109,51.3,20,0.0075,,
0.885,110,51.9,20,0.0075,,
0.8935,111,52.7,20,0.0075,,
0.902,112,53.6,20,0.0075,,
0.9095,113,54.6,20,0.0075,,
0.918,114,55.5,20,0.0085,,
0.9265,115,56.1,20,0.0075,,
0.935,116,57.1,20,0.0075,,
0.9435,117,58,20,0.0075,,
0.952,118,59,20,0.0085,,
0.9595,119,59.7,20,0.0075,,
0.968,120,60.6,20,0.0085,,
0.976,121,61.6,20,0.0075,,
0.9845,122,62.7,20,0.0075,,
0.993,123,63.3,20,0.0075,,
1.0005,124,64.1,20,0.0075,,
1.009,125,65.1,20,0.0085,,
1.0175,126,66.3,20,0.0075,,
1.026,127,67.2,20,0.0075,,
1.0345,128,67.9,20,0.0075,,
1.043,129,68.8,20,0.0085,,
1.0505,130,69.9,20,0.0075,,
1.059,131,71.1,20,0.0085,,
1.0675,132,71.9,20,0.0075,,
1.0755,133,72.9,20,0.0075,,
1.084,134,74,20,0.0075,,
1.092,135,75.1,20,0.008,,
1.1,136,76.2,20,0.008,,
1.1085,137,77.1,20,0.0085,,
1.117,138,78.2,20,0.0075,,
1.1255,139,79.4,20,0.0075,,
1.134,140,80.8,20,0.0075,,
1.1415,141,81.9,20,0.0075,,
1.15,142,83,20,0.0085,,
1.1585,143,84.3,20,0.0075,,
1.167,144,85.6,20,0.0075,,
1.175,145,87.1,20,0.0075,,
1.1835,146,88.3,20,0.0075,,
1.1915,147,89.6,20,0.008,,
1.1995,148,91.2,20,0.008,,
1.208,149,93.1,20,0.0075,,
1.2165,150,94.5,20,0.0075,,
1.225,151,96.2,20,0.0075,,
1.2335,152,97.9,20,0.0085,,
1.241,153,99.8,20,0.0075,,
1.2495,154,101.6,20,0.0075,,
1.258,155,103.7,20,0.0075,,
1.2665,156,105.9,20,0.0075,,
1.275,157,108.3,20,0.0075,,
1.2825,158,110.5,20,0.0075,,
1.291,159,112.9,20,0.0085,,
1.2995,160,115.5,20,0.0075,,
1.3075,161,118.7,20,0.0075,,
1.316,162,122.7,20,0.0075,,
1.3245,163,125.7,20,0.0075,,
1.332,164,128.9,20,0.0075,,
1.3405,165,133.2,20,0.0085,,
1.349,166,137.5,20,0.0075,,
1.3575,167,141.6,20,0.0075,,
1.366,168,145.9,20,0.0075,,
1.3745,169,149.6,20,0.0085,,
1.382,170,153.8,20,0.0075,,
1.3905,171,157.7,20,0.0085,,
1.399,172,160.8,20,0.0075,,
1.407,173,163.8,20,0.0075,,
1.4155,174,166.6,20,0.0075,,
1.4235,175,169,20,0.008,,
1.4315,176,171.3,20,0.008,,
1.44,177,173.4,20,0.0075,,
1.4485,178,175.5,20,0.0075,,
1.457,179,177.7,20,0.0075,,
1.4655,180,179.3,20,0.0085,,
1.473,181,180.8,20,0.0075,,
1.4815,182,182.2,20,0.0085,,
1.49,183,183.9,20,0.0075,,
1.4995,184,185.1,20,0.0075,,
1.4995,424,188.5,20.1,0,,
1.5,425,188.6,20.1,0.0005,,
1.5015,426,188.4,20.1,0.001,,
1.504,427,188.6,20.1,0.002,,
1.508,428,188.4,20.1,0.0025,,
1.514,430,188.8,20.1,0.004,,
1.5225,430,189.4,20.1,0.017,,
1.53,431,190.2,20.1,0.0055,,
1.5385,432,191.7,20.1,0.006,,
1.547,434,192.5,20.1,0.0055,,
1.5555,434,193.7,20.1,0.017,,
1.564,436,194.5,20.1,0.0055,,
1.5715,436,195.4,20.1,0.0185,,
1.58,437,196.6,20.1,0.006,,
1.5885,438,197.2,20.1,0.006,,
1.5965,440,198.1,20.1,0.0055,,
1.605,440,198.8,20.1,0.017,,
1.6135,441,199.6,20.1,0.006,,
1.621,442,200.5,20.1,0.0055,,
1.6295,443,201.1,20.1,0.006,,
1.638,444,202.2,20.1,0.0055,,
1.6465,446,202.6,20.1,0.0055,,
1.655,446,203.4,20.1,0.017,,
1.6625,447,204,20.1,0.0055,,
1.671,448,204.6,20.1,0.006,,
1.6795,450,205.5,20.1,0.0055,,
1.688,450,205.9,20.1,0.017,,
1.6965,452,206.7,20.1,0.0055,,
1.705,452,207,20.1,0.021,,
1.7125,453,207.7,20.1,0.0055,,
1.721,454,208.5,20.1,0.006,,
1.729,456,208.8,20.1,0.0055,,
1.7375,456,209.5,20.1,0.017,,
1.746,458,209.8,20.1,0.0055,,
1.7535,458,210.3,20.1,0.0185,,
1.762,459,211,20.1,0.006,,
1.7705,460,211.4,20.1,0.006,,
1.779,462,212,20.1,0.0055,,
1.7875,462,212.3,20.1,0.017,,
1.796,463,212.9,20.1,0.006,,
1.8035,464,213.4,20.1,0.0055,,
1.812,465,213.7,20.1,0.006,,
1.8205,466,214.3,20.1,0.0055,,
1.829,468,214.5,20.1,0.0055,,
1.8375,468,215.2,20.1,0.017,,
1.845,469,215.4,20.1,0.0055,,
1.8535,470,215.9,20.1,0.006,,
1.8615,471,216.5,20.1,0.0055,,
1.87,472,216.6,20.1,0.0055,,
1.8785,474,217.3,20.1,0.0055,,
1.887,474,217.5,20.1,0.017,,
1.8945,475,217.9,20.1,0.0055,,
1.903,476,218.5,20.1,0.006,,
1.9115,478,218.6,20.1,0.0055,,
1.92,478,219.1,20.1,0.017,,
1.9285,480,219.3,20.1,0.0055,,
1.937,480,219.8,20.1,0.021,,
1.9445,481,220.2,20.1,0.0055,,
1.953,482,220.4,20.1,0.006,,
1.961,484,220.9,20.1,0.0055,,
1.9695,484,221,20.1,0.017,,
1.978,486,221.5,20.1,0.0055,,
1.9855,486,221.7,20.1,0.0185,,
1.994,487,222.1,20.1,0.006,,
2.0025,488,222.6,20.1,0.006,,
2.011,490,222.7,20.1,0.0055,,
2.0195,490,223.3,20.1,0.017,,
2.028,491,223.2,20.1,0.006,,
2.0355,492,223.6,20.1,0.0055,,
2.044,493,224,20.1,0.006,,
2.0525,494,224.3,20.1,0.0055,,
2.061,496,224.8,20.1,0.0055,,
2.0695,496,224.8,20.1,0.017,,
2.077,497,225.2,20.1,0.0055,,
2.0855,498,225.2,20.1,0.006,,
2.0935,499,225.6,20.1,0.0055,,
2.102,500,226,20.1,0.0055,,
2.1105,502,226.2,20.1,0.0055,,
2.119,502,226.7,20.1,0.017,,
2.1265,503,226.7,20.1,0.0055,,
2.135,504,227.2,20.1,0.006,,
2.1435,506,227.3,20.1,0.0055,,
2.152,506,227.7,20.1,0.017,,
2.1605,508,228,20.1,0.0055,,
2.169,508,228.1,20.1,0.021,,
2.1765,509,228.6,20.1,0.0055,,
2.185,510,228.5,20.1,0.006,,
2.1935,512,228.9,20.1,0.0055,,
2.2015,512,229,20.1,0.016,,
2.21,514,229.4,20.1,0.0055,,
2.2175,514,229.6,20.1,0.0185,,
2.226,515,229.9,20.1,0.006,,
2.2345,516,230.3,20.1,0.006,,
2.243,518,230.2,20.1,0.0055,,
2.2515,518,230.7,20.1,0.017,,
2.26,520,230.7,20.1,0.0055,,
2.2675,520,230.9,20.1,0.0185,,
2.276,521,231.2,20.1,0.006,,
2.2845,522,231.4,20.1,0.0055,,
2.293,524,231.8,20.1,0.0055,,
2.301,524,231.8,20.1,0.016,,
2.3095,525,232.1,20.1,0.006,,
2.317,526,232.2,20.1,0.0055,,
2.3255,527,232.5,20.1,0.006,,
2.334,528,232.8,20.1,0.0055,,
2.3425,530,233,20.1,0.0055,,
2.351,530,233.4,20.1,0.017,,
2.3585,531,233.3,20.1,0.0055,,
2.367,532,233.7,20.1,0.006,,
2.3735,533,233.6,20.1,0.0045,,
2.381,534,234,20.1,0.005,,
2.3835,536,234.1,20.1,0.0015,,
2.384,536,234.3,20.1,0.001,,
2.3845,537,234.3,20.1,0.0005,,
2.385,538,234.3,20.1,0.0005,,
2.386,540,234.5,20.1,0.0005,,
2.387,540,234.3,20.1,0.002,,
2.3875,542,234.6,20.1,0.0005,,
2.3885,542,234.3,20.1,0.0025,,
2.389,543,234.5,20.1,0.0005,,
2.389,544,234.3,20.1,0,,
2.3895,546,234.4,20.1,0.0005,,
2.3895,546,234.4,20.1,0,,
2.3905,548,234.4,20.1,0.0005,,
2.3905,548,234.6,20.1,0,,
2.391,549,234.4,20.1,0.0005,,
2.3915,550,234.6,20.1,0.0005,,
2.392,552,234.4,20.1,0.0005,,
2.3925,552,234.7,20.1,0.001,,
2.393,554,234.5,20.1,0.0005,,
2.3935,554,234.6,20.1,0.001,,
2.3945,555,234.6,20.1,0.0005,,
2.3945,556,234.6,20.1,0,,
2.395,558,234.7,20.1,0.0005,,
2.396,558,234.5,20.1,0.002,,
2.3965,559,234.8,20.1,0.0005,,
2.397,560,234.6,20.1,0.0005,,
2.3975,561,234.7,20.1,0.0005,,
2.3975,562,234.6,20.1,0,,
2.398,564,234.7,20.1,0.0005,,
2.3985,564,234.6,20.1,0.001,,
2.399,565,234.7,20.1,0.0005,,
2.399,566,234.7,20.1,0,,
2.4,567,234.7,20.1,0.0005,,
2.4005,568,235,20.1,0.0005,,
2.401,570,234.7,20.1,0.0005,,
2.4015,570,234.9,20.1,0.001,,
2.402,571,234.7,20.1,0.0005,,
2.4025,572,234.9,20.1,0.0005,,
2.403,574,234.7,20.1,0.0005,,
2.404,574,234.8,20.1,0.002,,
2.404,575,235,20.1,0,,
Scope 1/1, Sample 4/23 (OF3-10-Dark),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-53.6,20,NaN,,
0.0005,1,-53.6,20,0.0005,,
0.0025,2,-53.6,20,0.002,,
0.005,3,-53.6,20,0.0025,,
0.009,4,-53.6,20,0.0035,,
0.0155,5,-53.5,20,0.006,,
0.0235,6,-53.3,20,0.0075,,
0.0315,7,-53.1,20,0.008,,
0.0395,8,-52.5,20,0.008,,
0.048,9,-51.8,20,0.0075,,
0.0565,10,-50.9,20,0.0075,,
0.065,11,-49.9,20,0.0075,,
0.0725,12,-48.9,20,0.0075,,
0.081,13,-47.8,20,0.0085,,
0.0895,14,-46.4,20,0.0075,,
0.098,15,-45,20,0.0075,,
0.1065,16,-43.5,20,0.0075,,
0.115,17,-42,20,0.0075,,
0.1225,18,-40.4,20,0.0075,,
0.131,19,-38.4,20,0.0085,,
0.139,20,-36.5,20,0.0075,,
0.1475,21,-34.7,20,0.0075,,
0.156,22,-32.9,20,0.0075,,
0.1645,23,-31,20,0.0075,,
0.172,24,-29.5,20,0.0075,,
0.1805,25,-27.7,20,0.0085,,
0.189,26,-26.1,20,0.0075,,
0.1975,27,-24.6,20,0.0075,,
0.206,28,-23.1,20,0.0075,,
0.2145,29,-21.7,20,0.0085,,
0.222,30,-20.2,20,0.0075,,
0.2305,31,-18.8,20,0.0085,,
0.2385,32,-17.4,20,0.0075,,
0.247,33,-16,20,0.0075,,
0.2555,34,-14.7,20,0.0075,,
0.264,35,-13.6,20,0.0085,,
0.2715,36,-12.4,20,0.0075,,
0.28,37,-11.2,20,0.0085,,
0.2885,38,-10,20,0.0075,,
0.297,39,-9,20,0.0075,,
0.3055,40,-8,20,0.0075,,
0.313,41,-7.1,20,0.0075,,
0.3215,42,-6,20,0.0085,,
0.33,43,-4.9,20,0.0075,,
0.338,44,-3.8,20,0.0075,,
0.3465,45,-2.5,20,0.0075,,
0.355,46,-1.5,20,0.0075,,
0.3625,47,-0.4,20,0.0075,,
0.371,48,0.1,20,0.0085,,
0.3795,49,0.7,20,0.0075,,
0.388,50,1.6,20,0.0075,,
0.3965,51,2.9,20,0.0075,,
0.405,52,3.5,20,0.0085,,
0.4125,53,4.6,20,0.0075,,
0.421,54,5.4,20,0.0085,,
0.4295,55,6.1,20,0.0075,,
0.4375,56,6.8,20,0.0075,,
0.446,57,7.8,20,0.0075,,
0.4545,58,8.7,20,0.0085,,
0.462,59,9.8,20,0.0075,,
0.4705,60,10.7,20,0.0075,,
0.479,61,11.6,20,0.0075,,
0.4875,62,12.6,20,0.0075,,
0.496,63,13.5,20,0.0075,,
0.5035,64,14.2,20,0.0075,,
0.512,65,15.1,20,0.0085,,
0.5205,66,16,20,0.0085,,
0.529,67,16.9,20,0.0075,,
0.537,68,17.8,20,0.0075,,
0.5455,69,18.6,20,0.0075,,
0.553,70,19.3,20,0.0075,,
0.5615,71,20.2,20,0.0085,,
0.57,72,21,20,0.0075,,
0.5785,73,21.9,20,0.0075,,
0.587,74,22.8,20,0.0075,,
0.5955,75,23.6,20,0.0075,,
0.603,76,24.3,20,0.0075,,
0.6115,77,25.3,20,0.0085,,
0.62,78,26.2,20,0.0075,,
0.6285,79,27,20,0.0075,,
0.6365,80,27.8,20,0.0075,,
0.645,81,28.8,20,0.0075,,
0.6525,82,29.5,20,0.0075,,
0.661,83,30.2,20,0.0085,,
0.6695,84,31,20.1,0.0075,,
0.678,85,31.9,20.1,0.0075,,
0.6865,86,32.8,20,0.0075,,
0.694,87,33.6,20.1,0.0075,,
0.7025,88,34.5,20.1,0.0085,,
0.711,89,35.3,20.1,0.0075,,
0.7195,90,36.1,20.1,0.0075,,
0.728,91,36.9,20.1,0.0075,,
0.7365,92,37.7,20.1,0.0085,,
0.744,93,38.5,20.1,0.0075,,
0.7525,94,39.4,20.1,0.0085,,
0.761,95,40.3,20.1,0.0075,,
0.769,96,41.2,20.1,0.0075,,
0.7775,97,42,20.1,0.0075,,
0.785,98,42.7,20.1,0.0075,,
0.7935,99,43.6,20.1,0.0085,,
0.802,100,44.3,20.1,0.0075,,
0.8105,101,45.2,20.1,0.0075,,
0.819,102,46.2,20.1,0.0075,,
0.8275,103,47.1,20.1,0.0075,,
0.835,104,47.8,20.1,0.0075,,
0.8435,105,48.6,20.1,0.0085,,
0.852,106,49.4,20.1,0.0075,,
0.8605,107,50.2,20.1,0.0075,,
0.8685,108,51.1,20.1,0.0075,,
0.877,109,51.9,20.1,0.0085,,
0.885,110,52.7,20.1,0.008,,
0.893,111,53.6,20.1,0.008,,
0.9015,112,54.5,20.1,0.0075,,
0.91,113,55.3,20.1,0.0075,,
0.9185,114,56.2,20.1,0.0075,,
0.926,115,56.9,20.1,0.0075,,
0.9345,116,57.8,20.1,0.0085,,
0.943,117,58.8,20.1,0.0075,,
0.9515,118,59.7,20.1,0.0075,,
0.96,119,60.4,20.1,0.0075,,
0.968,120,61.4,20.1,0.0075,,
0.976,121,62.2,20.1,0.008,,
0.9845,122,63.1,20.1,0.0085,,
0.9925,123,63.9,20.1,0.0075,,
1.001,124,64.9,20.1,0.0075,,
1.0095,125,65.8,20.1,0.0075,,
1.018,126,66.6,20.1,0.0085,,
1.0255,127,67.6,20.1,0.0075,,
1.034,128,68.7,20.1,0.0085,,
1.0425,129,69.7,20.1,0.0075,,
1.051,130,70.7,20.1,0.0075,,
1.0595,131,71.7,20.1,0.0075,,
1.067,132,72.6,20.1,0.0075,,
1.0755,133,73.6,20.1,0.0085,,
1.084,134,74.6,20.1,0.0075,,
1.0925,135,75.6,20.1,0.0075,,
1.1005,136,76.6,20.1,0.0075,,
1.109,137,77.5,20.1,0.0085,,
1.1165,138,78.6,20.1,0.0075,,
1.125,139,79.8,20.1,0.0085,,
1.1335,140,81.1,20.1,0.0075,,
1.142,141,82.2,20.1,0.0075,,
1.1505,142,83.5,20.1,0.0075,,
1.158,143,84.7,20.1,0.0075,,
1.1665,144,86.1,20.1,0.0085,,
1.175,145,87.5,20.1,0.0085,,
1.1835,146,88.9,20.1,0.0075,,
1.192,147,90.3,20.1,0.0075,,
1.2,148,91.6,20.1,0.0075,,
1.208,149,93,20.1,0.008,,
1.216,150,94.6,20.1,0.008,,
1.2245,151,96.5,20.1,0.0085,,
1.233,152,98.4,20.1,0.0075,,
1.2415,153,100.4,20.1,0.0075,,
1.25,154,102.5,20.1,0.0075,,
1.2575,155,104.3,20.1,0.0075,,
1.266,156,106.4,20.1,0.0085,,
1.2745,157,108.9,20.1,0.0075,,
1.283,158,111.5,20.1,0.0075,,
1.2915,159,114.4,20.1,0.0075,,
1.2995,160,117.1,20.1,0.0075,,
1.307,161,119.7,20.1,0.0075,,
1.3155,162,122.9,20.1,0.0085,,
1.324,163,126.3,20.1,0.0075,,
1.3325,164,129.7,20.1,0.0075,,
1.341,165,133.7,20.1,0.0075,,
1.3495,166,137.5,20.1,0.0085,,
1.357,167,141.5,20.1,0.0075,,
1.3655,168,145.7,20.1,0.0085,,
1.374,169,149.8,20.1,0.0075,,
1.3825,170,153.7,20.1,0.0075,,
1.391,171,157.6,20.1,0.0075,,
1.3985,172,160.6,20.1,0.0075,,
1.407,173,163.2,20.1,0.0085,,
1.415,174,166.3,20.1,0.0075,,
1.4235,175,168.8,20.1,0.0075,,
1.432,176,171.3,20.1,0.0075,,
1.4405,177,173.4,20.1,0.0075,,
1.448,178,175.5,20.1,0.0075,,
1.4565,179,177.4,20.1,0.0085,,
1.465,180,179,20.1,0.0075,,
1.4735,181,180.8,20.1,0.0075,,
1.482,182,182.5,20.1,0.0075,,
1.4905,183,183.9,20.1,0.0075,,
1.498,184,185,20.1,0.0075,,
1.5005,184,185.2,20.1,0.0085,,
1.5005,424,188.2,20.1,0,,
1.501,425,188.3,20.1,0.0005,,
1.5025,426,188.3,20.1,0.001,,
1.505,427,188.3,20.1,0.002,,
1.509,428,188.4,20.1,0.0025,,
1.5155,430,188.9,20.1,0.0045,,
1.524,430,189.8,20.1,0.017,,
1.5315,431,190.6,20.1,0.0055,,
1.54,432,191.5,20.1,0.006,,
1.5485,434,192.6,20.1,0.0055,,
1.557,434,193.7,20.1,0.017,,
1.5655,436,194.5,20.1,0.0055,,
1.5735,436,195.4,20.1,0.02,,
1.5815,437,196.2,20.1,0.0055,,
1.5895,438,197.3,20.1,0.0055,,
1.598,440,198.1,20.1,0.0055,,
1.6065,440,198.9,20.1,0.017,,
1.615,442,199.7,20.1,0.0055,,
1.6225,442,200.4,20.1,0.0185,,
1.631,443,201.2,20.1,0.006,,
1.6395,444,201.9,20.1,0.006,,
1.648,446,202.6,20.1,0.0055,,
1.6565,446,203.4,20.1,0.017,,
1.6645,448,204,20.1,0.0055,,
1.673,448,204.6,20.1,0.021,,
1.6805,449,205.2,20.1,0.0055,,
1.689,450,205.8,20.1,0.006,,
1.6975,452,206.4,20.1,0.0055,,
1.706,452,207.1,20.1,0.017,,
1.7145,454,207.7,20.1,0.0055,,
1.722,454,208.3,20.1,0.0185,,
1.7305,455,208.9,20.1,0.006,,
1.739,456,209.4,20.1,0.006,,
1.7475,458,209.9,20.1,0.0055,,
1.756,458,210.4,20.1,0.017,,
1.7645,459,210.9,20.1,0.006,,
1.772,460,211.4,20.1,0.0055,,
1.78,461,211.8,20.1,0.0055,,
1.7885,462,212.4,20.1,0.0055,,
1.797,464,212.9,20.1,0.0055,,
1.8055,464,213.3,20.1,0.017,,
1.813,465,213.7,20.1,0.0055,,
1.8215,466,214.1,20.1,0.006,,
1.83,467,214.5,20.1,0.006,,
1.8385,468,215,20.1,0.0055,,
1.847,470,215.4,20.1,0.0055,,
1.8555,470,215.9,20.1,0.017,,
1.863,471,216.3,20.1,0.0055,,
1.8715,472,216.7,20.1,0.006,,
1.88,474,217.2,20.1,0.0055,,
1.888,474,217.5,20.1,0.016,,
1.8965,476,218,20.1,0.0055,,
1.905,476,218.3,20.1,0.017,,
1.9125,477,218.6,20.1,0.0055,,
1.921,478,219,20.1,0.006,,
1.9295,480,219.4,20.1,0.0055,,
1.938,480,219.8,20.1,0.017,,
1.9465,482,220.2,20.1,0.0055,,
1.955,482,220.4,20.1,0.021,,
1.9625,483,220.7,20.1,0.0055,,
1.971,484,221.1,20.1,0.006,,
1.9795,486,221.5,20.1,0.0055,,
1.9875,486,221.8,20.1,0.016,,
1.996,488,222.2,20.1,0.0055,,
2.0045,488,222.4,20.1,0.021,,
2.012,489,222.7,20.1,0.0055,,
2.0205,490,223,20.1,0.006,,
2.029,492,223.2,20.1,0.0055,,
2.0375,492,223.6,20.1,0.017,,
2.046,494,224,20.1,0.0055,,
2.0535,494,224.3,20.1,0.0185,,
2.062,495,224.6,20.1,0.006,,
2.0705,496,224.8,20.1,0.006,,
2.079,498,225.1,20.1,0.0055,,
2.087,498,225.4,20.1,0.016,,
2.0955,500,225.7,20.1,0.0055,,
2.103,500,225.9,20.1,0.0185,,
2.1115,501,226.1,20.1,0.006,,
2.12,502,226.4,20.1,0.006,,
2.1285,504,226.8,20.1,0.0055,,
2.137,504,227.1,20.1,0.017,,
2.1455,505,227.3,20.1,0.006,,
2.153,506,227.5,20.1,0.0055,,
2.1615,507,227.8,20.1,0.006,,
2.17,508,228.1,20.1,0.0055,,
2.178,510,228.3,20.1,0.0055,,
2.1865,510,228.5,20.1,0.017,,
2.195,512,228.8,20.1,0.0055,,
2.2025,512,229,20.1,0.0185,,
2.211,513,229.3,20.1,0.006,,
2.2195,514,229.5,20.1,0.0055,,
2.228,516,229.8,20.1,0.0055,,
2.2365,516,230,20.1,0.017,,
2.245,517,230.3,20.1,0.006,,
2.2525,518,230.5,20.1,0.0055,,
2.261,519,230.8,20.1,0.006,,
2.2695,520,230.9,20.1,0.0055,,
2.2775,522,231.2,20.1,0.0055,,
2.286,522,231.4,20.1,0.017,,
2.294,523,231.6,20.1,0.0055,,
2.302,524,231.9,20.1,0.0055,,
2.3105,525,232,20.1,0.006,,
2.319,526,232.3,20.1,0.0055,,
2.3275,528,232.5,20.1,0.0055,,
2.336,528,232.7,20.1,0.017,,
2.3435,529,232.9,20.1,0.0055,,
2.352,530,233.1,20.1,0.006,,
2.3605,532,233.3,20.1,0.0055,,
2.369,532,233.6,20.1,0.017,,
2.3775,534,233.7,20.1,0.0055,,
2.3855,534,234,20.1,0.016,,
2.3925,535,234.2,20.1,0.005,,
2.4005,536,234.3,20.1,0.0055,,
2.405,538,234.4,20.1,0.003,,
2.4075,538,234.6,20.1,0.005,,
2.4085,540,234.7,20.1,0.0005,,
2.409,540,234.7,20.1,0.001,,
2.4105,541,234.8,20.1,0.001,,
2.413,542,234.9,20.1,0.002,,
2.416,544,234.8,20.1,0.002,,
2.421,544,234.9,20.1,0.01,,
2.423,545,235,20.1,0.0025,,
Scope 1/1, Sample 5/23 (OF1-10-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-58,20,NaN,,
0.0005,1,-58.1,20,0.0005,,
0.0025,2,-58.2,20,0.002,,
0.005,3,-58.1,20,0.0025,,
0.009,4,-58.1,20,0.0035,,
0.015,5,-58.1,20,0.0055,,
0.0235,6,-58,20,0.0075,,
0.0315,7,-57.6,20,0.008,,
0.0395,8,-57.1,20,0.008,,
0.048,9,-56.5,20,0.0075,,
0.0565,10,-55.9,20,0.0075,,
0.065,11,-55.2,20,0.0075,,
0.0735,12,-54.2,20,0.0075,,
0.081,13,-53.4,20,0.0075,,
0.0895,14,-52.1,20,0.0085,,
0.098,15,-50.8,20,0.0075,,
0.1065,16,-49.4,20,0.0075,,
0.1145,17,-48.2,20,0.0075,,
0.123,18,-46.8,20,0.0075,,
0.1305,19,-45.4,20,0.0075,,
0.139,20,-43.9,20,0.0085,,
0.1475,21,-42,20,0.0075,,
0.156,22,-40.4,20,0.0075,,
0.1645,23,-38.7,20,0.0075,,
0.172,24,-37,20,0.0075,,
0.1805,25,-35.1,20,0.0085,,
0.189,26,-33,20,0.0085,,
0.1975,27,-31.1,20,0.0075,,
0.206,28,-29.6,20,0.0075,,
0.214,29,-27.9,20,0.0075,,
0.222,30,-26.3,20,0.008,,
0.2305,31,-24.5,20,0.0085,,
0.2385,32,-23,20,0.0075,,
0.247,33,-21.7,20,0.0075,,
0.2555,34,-20.2,20,0.0075,,
0.264,35,-18.9,20,0.0075,,
0.2715,36,-17.4,20,0.0075,,
0.28,37,-16.3,20,0.0085,,
0.2885,38,-15,20,0.0075,,
0.297,39,-13.7,20,0.0075,,
0.3055,40,-12.2,20,0.0075,,
0.3135,41,-11.3,20,0.008,,
0.3215,42,-10.1,20,0.008,,
0.3295,43,-9.1,20,0.008,,
0.338,44,-7.8,20,0.0075,,
0.3465,45,-6.9,20,0.0075,,
0.355,46,-6,20,0.0075,,
0.3625,47,-4.9,20,0.0075,,
0.371,48,-3.6,20,0.0085,,
0.3795,49,-2.6,20,0.0075,,
0.388,50,-1.6,20,0.0075,,
0.3965,51,-0.4,20,0.0075,,
0.405,52,0.2,20,0.0075,,
0.4125,53,0.9,20,0.0075,,
0.421,54,1.8,20,0.0085,,
0.4295,55,3.2,20,0.0075,,
0.4375,56,4,20,0.0075,,
0.446,57,4.8,20,0.0075,,
0.4545,58,5.6,20,0.0075,,
0.462,59,6.6,20,0.0075,,
0.4705,60,7.2,20,0.0085,,
0.479,61,8,20,0.0075,,
0.4875,62,8.9,20,0.0075,,
