Table of Measured Values,,,,,,
Task,T659,,,,,
0.005,3,-38.6,20.5,0.0025,,
0.009,4,-38.7,20.5,0.0035,,
0.015,5,-38.5,20.5,0.0055,,
0.0235,6,-38.5,20.5,0.0075,,
0.032,7,-38.4,20.5,0.0075,,
0.0405,8,-37.7,20.5,0.0075,,
0.048,9,-37.4,20.5,0.0075,,
0.0565,10,-36.8,20.5,0.0075,,
0.065,11,-36,20.5,0.0075,,
0.073,12,-34.9,20.5,0.0075,,
0.0815,13,-34,20.5,0.0075,,
0.09,14,-32.9,20.5,0.0075,,
0.0975,15,-31.8,20.5,0.0075,,
0.106,16,-30.5,20.5,0.0075,,
0.1145,17,-29.4,20.5,0.0075,,
0.123,18,-28.2,20.5,0.0075,,
0.1315,19,-26.8,20.5,0.0075,,
0.14,20,-25.6,20.5,0.0075,,
0.148,21,-24.4,20.5,0.008,,
0.156,22,-23.3,20.5,0.0075,,
0.164,23,-22.1,20.5,0.0075,,
0.1725,24,-21,20.5,0.0075,,
0.181,25,-19.9,20.5,0.0075,,
0.1895,26,-18.9,20.5,0.0075,,
0.198,27,-17.8,20.5,0.0075,,
0.2055,28,-16.9,20.5,0.0075,,
0.214,29,-16,20.5,0.0075,,
0.2225,30,-15,20.5,0.0075,,
0.2305,31,-14.2,20.5,0.0075,,
0.239,32,-13,20.5,0.0075,,
0.2475,33,-12.2,20.5,0.0075,,
0.255,34,-11.4,20.5,0.0075,,
0.2635,35,-10.6,20.5,0.0075,,
0.272,36,-9.6,20.5,0.0075,,
0.2805,37,-9,20.5,0.0075,,
0.289,38,-8.2,20.5,0.0075,,
0.297,39,-7.4,20.5,0.0075,,
0.305,40,-6.6,20.5,0.008,,
0.3135,41,-6,20.5,0.0075,,
0.3215,42,-5.2,20.5,0.0075,,
0.33,43,-4.3,20.5,0.0075,,
0.3385,44,-3.4,20.5,0.0075,,
0.347,45,-2.6,20.5,0.0075,,
0.3545,46,-1.9,20.5,0.0075,,
0.363,47,-1,20.5,0.0075,,
0.3715,48,-0.2,20.5,0.0075,,
0.38,49,0.3,20.5,0.0075,,
0.3885,50,0.4,20.5,0.0075,,
0.3965,51,1.1,20.5,0.0075,,
0.4045,52,1.9,20.5,0.008,,
0.4125,53,2.7,20.5,0.0075,,
0.421,54,3.6,20.5,0.0075,,
0.4295,55,4,20.5,0.0075,,
0.438,56,4.8,20.5,0.0075,,
0.4465,57,5.3,20.5,0.0075,,
0.454,58,5.9,20.5,0.0075,,
0.4625,59,6.2,20.5,0.0075,,
0.471,60,7,20.5,0.0075,,
0.4795,61,7.5,20.5,0.0075,,
0.4875,62,8.3,20.5,0.0075,,
0.496,63,9,20.5,0.0075,,
0.5035,64,9.6,20.5,0.0075,,
0.512,65,10.6,20.5,0.0075,,
0.5205,66,11.2,20.5,0.0075,,
0.529,67,11.9,20.5,0.0075,,
0.5375,68,12.6,20.5,0.0075,,
0.546,69,13.4,20.5,0.0075,,
0.5535,70,14,20.5,0.0075,,
0.562,71,14.7,20.5,0.0075,,
0.5705,72,15.4,20.5,0.0075,,
0.5785,73,16,20.5,0.0075,,
0.587,74,16.6,20.5,0.0075,,
0.5955,75,17.4,20.5,0.0075,,
0.603,76,18,20.5,0.0075,,
0.6115,77,18.5,20.5,0.0075,,
0.62,78,19.2,20.5,0.0075,,
0.6285,79,19.8,20.5,0.0075,,
0.637,80,20.5,20.5,0.0075,,
0.645,81,21.2,20.5,0.0075,,
0.6535,82,21.8,20.5,0.0085,,
0.661,83,22.4,20.5,0.007,,
0.6695,84,23.1,20.5,0.0075,,
0.678,85,23.7,20.5,0.0075,,
0.6865,86,24.4,20.5,0.0075,,
0.695,87,25.1,20.5,0.0075,,
0.7035,88,25.8,20.5,0.0085,,
0.711,89,26.4,20.5,0.007,,
0.7195,90,27.1,20.5,0.0075,,
0.728,91,27.7,20.5,0.0075,,
0.736,92,28.3,20.5,0.0075,,
0.7445,93,29.1,20.5,0.0075,,
0.753,94,29.8,20.5,0.0085,,
0.7605,95,30.5,20.5,0.007,,
0.769,96,31.1,20.5,0.0075,,
0.7775,97,31.8,20.5,0.0075,,
0.786,98,32.4,20.5,0.0075,,
0.7945,99,33,20.5,0.0075,,
0.803,100,33.7,20.5,0.0085,,
0.8105,101,34.5,20.5,0.007,,
0.819,102,35.2,20.5,0.0075,,
0.827,103,35.8,20.5,0.0075,,
0.8355,104,36.5,20.5,0.0075,,
0.844,105,37.2,20.5,0.0075,,
0.8525,106,37.9,20.5,0.0085,,
0.86,107,38.5,20.5,0.007,,
0.8685,108,39.3,20.5,0.0075,,
0.877,109,40.1,20.5,0.0075,,
0.8855,110,40.8,20.5,0.0075,,
0.894,111,41.4,20.5,0.0075,,
0.902,112,42.1,20.5,0.008,,
0.91,113,42.8,20.5,0.0075,,
0.9185,114,43.6,20.5,0.0075,,
0.9265,115,44.3,20.5,0.0075,,
0.935,116,45,20.5,0.0075,,
0.9435,117,45.6,20.5,0.0075,,
0.952,118,46.5,20.5,0.0075,,
0.9595,119,47.1,20.5,0.007,,
0.968,120,47.9,20.5,0.0075,,
0.9765,121,48.8,20.5,0.0075,,
0.985,122,49.6,20.5,0.0075,,
0.993,123,50.3,20.5,0.0075,,
1.0015,124,51.1,20.5,0.0085,,
1.009,125,51.8,20.5,0.007,,
1.0175,126,52.5,20.5,0.0075,,
1.026,127,53.4,20.5,0.0075,,
1.0345,128,54.2,20.5,0.0075,,
1.043,129,55,20.5,0.0075,,
1.0515,130,55.7,20.5,0.0085,,
1.059,131,56.5,20.5,0.007,,
1.0675,132,57.2,20.5,0.0075,,
1.076,133,58.1,20.5,0.0075,,
1.084,134,58.9,20.5,0.0075,,
1.0925,135,59.7,20.5,0.0075,,
1.101,136,60.7,20.5,0.0075,,
1.1085,137,61.4,20.5,0.0075,,
1.117,138,62.4,20.5,0.0075,,
1.1255,139,63.3,20.5,0.0075,,
1.134,140,64.3,20.5,0.0075,,
1.1425,141,65.3,20.5,0.0075,,
1.1505,142,66.3,20.5,0.0075,,
1.1585,143,67.1,20.5,0.008,,
1.1665,144,68.1,20.5,0.0075,,
1.175,145,69,20.5,0.0075,,
1.1835,146,69.9,20.5,0.0075,,
1.192,147,70.9,20.5,0.0075,,
1.2005,148,72.1,20.5,0.0075,,
1.208,149,73,20.5,0.0075,,
1.2165,150,74.2,20.6,0.0075,,
1.225,151,75.3,20.5,0.0075,,
1.2335,152,76.4,20.5,0.0075,,
1.2415,153,77.6,20.5,0.0075,,
1.25,154,78.6,20.5,0.0075,,
1.2575,155,79.8,20.6,0.0075,,
1.266,156,81,20.6,0.0075,,
1.2745,157,82.2,20.6,0.0075,,
1.283,158,83.5,20.5,0.0075,,
1.2915,159,84.8,20.6,0.0075,,
1.3,160,86.3,20.6,0.0075,,
1.3085,161,87.6,20.6,0.0085,,
1.316,162,89.1,20.6,0.007,,
1.324,163,90.7,20.6,0.0075,,
1.3325,164,92.4,20.6,0.0075,,
1.341,165,94.1,20.6,0.0075,,
1.3495,166,95.9,20.6,0.0075,,
1.358,167,97.6,20.6,0.0085,,
1.3655,168,99.6,20.6,0.007,,
1.374,169,101.8,20.6,0.0075,,
1.3825,170,104.2,20.6,0.0075,,
1.391,171,106.8,20.6,0.0075,,
1.399,172,109.6,20.6,0.0075,,
1.4075,173,112.1,20.6,0.0085,,
1.4155,174,115.5,20.6,0.0075,,
1.4235,175,118.9,20.6,0.0075,,
1.432,176,122.5,20.6,0.0075,,
1.4405,177,126.3,20.6,0.0075,,
1.449,178,130.5,20.6,0.0075,,
1.4575,179,134.7,20.6,0.0075,,
1.465,180,138.7,20.6,0.0075,,
1.4735,181,142.8,20.6,0.0075,,
1.482,182,147.2,20.6,0.0075,,
1.49,183,151.1,20.6,0.0075,,
1.4985,184,155.5,20.6,0.0075,,
1.507,185,159.5,20.6,0.0075,,
1.5145,186,162.8,20.6,0.0075,,
1.523,187,166,20.6,0.0075,,
1.5315,188,168.9,20.6,0.0075,,
1.54,189,171.3,20.6,0.0075,,
1.5485,190,173.6,20.6,0.0075,,
1.5565,191,175.7,20.6,0.0075,,
1.5645,192,177.5,20.6,0.008,,
1.573,193,179.4,20.6,0.0075,,
1.581,194,181.3,20.6,0.0075,,
1.5895,195,182.9,20.6,0.0075,,
1.598,196,184.4,20.6,0.0075,,
1.606,197,185.3,20.6,0.0075,,
1.606,437,189,20.6,0,,
1.6065,438,189,20.6,0.0005,,
1.608,439,189,20.6,0.001,,
1.6105,440,188.9,20.6,0.002,,
1.6145,441,189,20.6,0.003,,
1.6205,442,189.3,20.6,0.0045,,
1.629,443,190,20.6,0.0065,,
1.6365,444,190.8,20.6,0.006,,
1.645,445,191.8,20.6,0.007,,
1.6535,446,193,20.6,0.007,,
1.6615,447,194,20.6,0.006,,
1.67,448,194.9,20.6,0.0065,,
1.6785,449,195.7,20.6,0.0065,,
1.686,450,196.5,20.6,0.006,,
1.6945,451,197.4,20.6,0.007,,
1.703,452,198.1,20.6,0.007,,
1.7115,453,199,20.6,0.0065,,
1.72,454,200,20.6,0.0065,,
1.7285,455,200.8,20.6,0.0065,,
1.736,456,201.4,20.6,0.006,,
1.7445,457,202.3,20.6,0.007,,
1.7525,458,203.2,20.6,0.0065,,
1.761,459,203.8,20.6,0.0065,,
1.7695,460,204.5,20.6,0.0065,,
1.778,461,205.1,20.6,0.0065,,
1.7855,462,205.8,20.6,0.006,,
1.794,463,206.3,20.6,0.007,,
1.8025,464,206.8,20.6,0.007,,
1.811,465,207.5,20.6,0.0065,,
1.8195,466,208.1,20.6,0.0065,,
1.8275,467,208.5,20.6,0.006,,
1.836,468,209.1,20.6,0.007,,
1.8435,469,209.7,20.6,0.006,,
1.852,470,210.2,20.6,0.007,,
1.8605,471,210.6,20.6,0.0065,,
1.869,472,211.2,20.6,0.0065,,
1.8775,473,211.5,20.6,0.0065,,
1.886,474,212.1,20.6,0.007,,
1.8935,475,212.5,20.6,0.006,,
1.902,476,213,20.6,0.007,,
1.9105,477,213.6,20.6,0.0065,,
1.9185,478,214.1,20.6,0.006,,
1.927,479,214.6,20.6,0.0065,,
1.9355,480,214.9,20.6,0.007,,
1.943,481,215.5,20.6,0.006,,
1.9515,482,216,20.6,0.007,,
1.96,483,216.4,20.6,0.0065,,
1.9685,484,216.7,20.6,0.0065,,
1.977,485,217,20.6,0.0065,,
1.9845,486,217.4,20.6,0.006,,
1.993,487,217.8,20.6,0.007,,
2.0015,488,218.3,20.6,0.007,,
2.0095,489,218.7,20.6,0.006,,
2.018,490,219,20.6,0.0065,,
2.0265,491,219.4,20.6,0.0065,,
2.035,492,219.7,20.6,0.0065,,
2.0425,493,220.1,20.6,0.006,,
2.051,494,220.4,20.6,0.007,,
2.0595,495,220.7,20.6,0.0065,,
2.068,496,221,20.6,0.0065,,
2.0765,497,221.3,20.6,0.0065,,
2.0845,498,221.6,20.6,0.006,,
2.0925,499,221.9,20.6,0.0065,,
2.1005,500,222.3,20.6,0.0065,,
2.109,501,222.7,20.6,0.007,,
2.1175,502,223.1,20.6,0.0065,,
2.126,503,223.4,20.6,0.0065,,
2.1345,504,223.8,20.6,0.0065,,
2.142,505,224.1,20.6,0.006,,
2.1505,506,224.4,20.6,0.007,,
2.159,507,224.7,20.6,0.007,,
2.167,508,224.9,20.6,0.006,,
2.1755,509,225.2,20.6,0.0065,,
2.184,510,225.6,20.6,0.0065,,
2.1915,511,225.8,20.6,0.006,,
2.2,512,226.1,20.6,0.007,,
2.2085,513,226.4,20.6,0.007,,
2.217,514,226.7,20.6,0.0065,,
2.2255,515,226.9,20.6,0.0065,,
2.234,516,227.2,20.6,0.0065,,
2.2415,517,227.3,20.6,0.006,,
2.25,518,227.7,20.6,0.007,,
2.258,519,227.8,20.6,0.0065,,
2.2665,520,228.1,20.6,0.0065,,
2.275,521,228.3,20.6,0.0065,,
2.2835,522,228.7,20.6,0.0065,,
2.291,523,228.9,20.6,0.006,,
2.2995,524,229.1,20.6,0.007,,
2.308,525,229.4,20.6,0.007,,
2.3165,526,229.7,20.6,0.0065,,
2.325,527,229.9,20.6,0.0065,,
2.333,528,230.3,20.6,0.006,,
2.341,529,230.4,20.6,0.0065,,
2.349,530,230.7,20.6,0.0065,,
2.3575,531,231,20.6,0.007,,
2.366,532,231.2,20.6,0.0065,,
2.3745,533,231.5,20.6,0.0065,,
2.383,534,231.7,20.6,0.0065,,
2.3915,535,232,20.6,0.0065,,
2.399,536,232.2,20.6,0.006,,
2.4075,537,232.3,20.6,0.007,,
2.4155,538,232.5,20.6,0.006,,
2.424,539,232.7,20.6,0.0065,,
2.4325,540,233,20.6,0.0065,,
2.441,541,233.1,20.6,0.007,,
2.4485,542,233.4,20.6,0.006,,
2.457,543,233.6,20.6,0.007,,
2.4655,544,233.7,20.6,0.0065,,
2.474,545,233.9,20.6,0.0065,,
2.4825,546,234,20.6,0.0065,,
2.489,547,234.2,20.6,0.0055,,
2.4925,548,234.4,20.6,0.003,,
2.493,549,234.6,20.6,0.0005,,
2.4935,550,234.7,20.6,0.0005,,
2.4945,551,234.7,20.6,0.001,,
2.4965,552,234.9,20.6,0.0015,,
2.4995,553,234.8,20.6,0.0025,,
2.5035,554,235,20.6,0.0035,,
2.5085,555,235.1,20.6,0.0035,,
Scope 1/1, Sample 4/20 (OF1-11-Dark),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-40.3,20.6,NaN,,
0.001,1,-40.3,20.6,0.001,,
0.0025,2,-40.5,20.6,0.0015,,
0.005,3,-40.6,20.6,0.0025,,
0.009,4,-40.6,20.6,0.0035,,
0.0155,5,-40.4,20.6,0.006,,
0.0235,6,-40.4,20.6,0.0075,,
0.032,7,-40.2,20.6,0.0075,,
0.0405,8,-40,20.6,0.0075,,
0.048,9,-39.3,20.6,0.007,,
0.0565,10,-38.8,20.6,0.0075,,
0.065,11,-38.1,20.6,0.0075,,
0.0735,12,-37.2,20.6,0.0075,,
0.082,13,-36,20.6,0.0075,,
0.09,14,-35.1,20.6,0.0075,,
0.098,15,-34.2,20.6,0.0075,,
0.106,16,-32.6,20.6,0.0075,,
0.1145,17,-31.4,20.6,0.0075,,
0.123,18,-30.3,20.6,0.0075,,
0.1315,19,-29,20.6,0.007,,
0.14,20,-27.6,20.6,0.0075,,
0.1485,21,-26.7,20.6,0.0075,,
0.156,22,-25.5,20.6,0.007,,
0.1645,23,-24.1,20.6,0.0075,,
0.173,24,-23,20.6,0.0075,,
0.181,25,-22.1,20.6,0.0075,,
0.1895,26,-20.8,20.6,0.0075,,
0.198,27,-19.8,20.6,0.0075,,
0.2055,28,-18.6,20.6,0.007,,
0.214,29,-17.6,20.6,0.0075,,
0.2225,30,-16.8,20.6,0.0075,,
0.231,31,-15.4,20.6,0.0075,,
0.2395,32,-14.6,20.6,0.0075,,
0.2475,33,-13.9,20.6,0.0075,,
0.2555,34,-12.8,20.6,0.0075,,
0.2635,35,-12,20.6,0.0075,,
0.272,36,-11.1,20.6,0.0075,,
0.2805,37,-10.3,20.6,0.0075,,
0.289,38,-9.6,20.6,0.0075,,
0.2975,39,-8.5,20.6,0.0075,,
0.305,40,-7.9,20.6,0.007,,
0.3135,41,-7.1,20.6,0.0075,,
0.322,42,-6.4,20.6,0.0075,,
0.3305,43,-5.8,20.6,0.0075,,
0.3385,44,-5,20.6,0.0075,,
0.347,45,-4.3,20.6,0.0075,,
0.3545,46,-3.2,20.6,0.007,,
0.363,47,-2.6,20.6,0.0075,,
0.3715,48,-2,20.6,0.0075,,
0.38,49,-0.7,20.6,0.0075,,
0.3885,50,-0.2,20.6,0.0075,,
0.397,51,0.1,20.6,0.0075,,
0.4045,52,0.5,20.6,0.007,,
0.413,53,1.3,20.6,0.0075,,
0.4215,54,2,20.6,0.0075,,
0.4295,55,3,20.6,0.0075,,
0.438,56,3.6,20.6,0.0075,,
0.4465,57,4,20.6,0.0075,,
0.454,58,5,20.6,0.007,,
0.4625,59,5.4,20.6,0.0075,,
0.471,60,6.2,20.6,0.0075,,
0.4795,61,6.6,20.6,0.0075,,
0.488,62,7.1,20.6,0.0075,,
0.4965,63,7.7,20.6,0.0085,,
0.504,64,8.3,20.6,0.007,,
0.5125,65,9.2,20.6,0.0075,,
0.521,66,9.8,20.6,0.0075,,
0.529,67,10.9,20.6,0.0075,,
0.5375,68,11.5,20.6,0.0075,,
0.545,69,12.3,20.6,0.007,,
0.5535,70,13,20.6,0.0075,,
0.562,71,13.5,20.6,0.0075,,
0.5705,72,14.4,20.6,0.0075,,
0.579,73,14.9,20.6,0.0075,,
0.5875,74,15.7,20.6,0.0075,,
0.595,75,16.2,20.6,0.007,,
0.6035,76,16.9,20.6,0.0075,,
0.612,77,17.4,20.6,0.0075,,
0.6205,78,18.2,20.6,0.0075,,
0.6285,79,18.8,20.6,0.0075,,
0.637,80,19.6,20.6,0.0075,,
0.6445,81,20,20.6,0.007,,
0.653,82,20.9,20.6,0.0075,,
0.6615,83,21.6,20.6,0.0075,,
0.67,84,22.2,20.6,0.0075,,
0.6785,85,22.9,20.6,0.0075,,
0.687,86,23.5,20.6,0.0075,,
0.695,87,24.3,20.6,0.008,,
0.703,88,24.8,20.6,0.0075,,
0.711,89,25.6,20.6,0.0075,,
0.7195,90,26,20.6,0.0075,,
0.728,91,27,20.6,0.0075,,
0.7365,92,27.3,20.6,0.0075,,
0.745,93,28.3,20.6,0.0075,,
0.7525,94,28.6,20.6,0.007,,
0.761,95,29.4,20.6,0.0075,,
0.7695,96,29.9,20.6,0.0075,,
0.7775,97,30.8,20.6,0.0075,,
0.786,98,31.3,20.6,0.0075,,
0.7945,99,32.2,20.6,0.0075,,
0.802,100,32.7,20.6,0.007,,
0.8105,101,33.5,20.6,0.0075,,
0.819,102,34.1,20.6,0.0075,,
0.8275,103,34.9,20.6,0.0075,,
0.836,104,35.4,20.6,0.0075,,
0.8445,105,36.3,20.6,0.0075,,
0.852,106,36.9,20.6,0.007,,
0.8605,107,37.5,20.6,0.0075,,
0.8685,108,38.4,20.6,0.0075,,
0.877,109,38.8,20.6,0.0075,,
0.8855,110,39.7,20.6,0.0075,,
0.894,111,40.3,20.6,0.0075,,
0.9015,112,41,20.6,0.007,,
0.91,113,41.7,20.6,0.0075,,
0.9185,114,42.5,20.6,0.0075,,
0.927,115,43.2,20.6,0.0075,,
0.9355,116,43.9,20.6,0.0075,,
0.9435,117,44.7,20.6,0.0075,,
0.9515,118,45.2,20.6,0.0075,,
0.9595,119,46.1,20.6,0.0075,,
0.968,120,46.7,20.6,0.0075,,
0.9765,121,47.5,20.6,0.0075,,
0.985,122,48.2,20.6,0.0075,,
0.9935,123,49.1,20.6,0.0075,,
1.001,124,49.7,20.6,0.007,,
1.0095,125,50.5,20.6,0.0075,,
1.018,126,51.4,20.6,0.0075,,
1.0265,127,51.9,20.6,0.0075,,
1.0345,128,52.9,20.6,0.0075,,
1.043,129,53.5,20.6,0.0075,,
1.0505,130,54.4,20.6,0.007,,
1.059,131,55.1,20.6,0.0075,,
1.0675,132,56,20.6,0.0075,,
1.076,133,56.9,20.6,0.0075,,
1.0845,134,57.6,20.6,0.0075,,
1.093,135,58.5,20.6,0.0075,,
1.1005,136,59,20.6,0.007,,
1.109,137,60,20.6,0.0075,,
1.1175,138,60.7,20.6,0.0075,,
1.1255,139,61.7,20.6,0.0075,,
1.134,140,62.6,20.6,0.0075,,
1.1425,141,63.4,20.6,0.0075,,
1.15,142,64.4,20.6,0.007,,
1.1585,143,65.1,20.6,0.0075,,
1.167,144,66.2,20.6,0.0075,,
1.1755,145,66.9,20.6,0.0075,,
1.184,146,67.9,20.6,0.0075,,
1.1925,147,68.7,20.6,0.0075,,
1.2,148,69.8,20.6,0.007,,
1.2085,149,70.8,20.6,0.0075,,
1.217,150,71.8,20.6,0.0075,,
1.225,151,73,20.6,0.0075,,
1.2335,152,73.8,20.6,0.0075,,
1.242,153,75.1,20.6,0.0075,,
1.2495,154,75.8,20.6,0.007,,
1.258,155,77,20.6,0.0075,,
1.2665,156,78,20.6,0.0075,,
1.275,157,79.3,20.6,0.0075,,
1.2835,158,80.4,20.6,0.0075,,
1.2915,159,81.7,20.6,0.0075,,
1.2995,160,83,20.6,0.0075,,
1.3075,161,83.9,20.6,0.0075,,
1.316,162,85.5,20.6,0.0075,,
1.3245,163,86.7,20.6,0.0075,,
1.333,164,88.3,20.6,0.0075,,
1.3415,165,89.7,20.6,0.0075,,
1.349,166,91.4,20.6,0.007,,
1.3575,167,93,20.6,0.0075,,
1.366,168,94.5,20.6,0.0075,,
1.3745,169,96.5,20.6,0.0075,,
1.3825,170,98.4,20.6,0.0075,,
1.391,171,100.6,20.6,0.0075,,
1.3985,172,102.5,20.6,0.007,,
1.407,173,104.9,20.6,0.0075,,
1.4155,174,107.3,20.6,0.0075,,
1.424,175,109.7,20.6,0.0075,,
1.4325,176,112.6,20.6,0.0075,,
1.441,177,115.6,20.6,0.0075,,
1.4495,178,118.8,20.6,0.0085,,
1.457,179,122.4,20.6,0.007,,
1.4655,180,125.7,20.6,0.0075,,
1.4735,181,129.7,20.6,0.0075,,
1.482,182,134.1,20.6,0.0075,,
1.4905,183,139.2,20.6,0.0075,,
1.499,184,142.8,20.6,0.0085,,
1.5065,185,146.9,20.6,0.007,,
1.515,186,151.6,20.6,0.0075,,
1.5235,187,155.3,20.6,0.0075,,
1.532,188,159.2,20.6,0.0075,,
1.5405,189,162.8,20.6,0.0075,,
1.5485,190,166.1,20.6,0.008,,
1.5565,191,169.3,20.6,0.0075,,
1.5645,192,171.6,20.6,0.0075,,
1.573,193,173.6,20.6,0.0075,,
1.5815,194,175.7,20.6,0.0075,,
1.59,195,177.9,20.6,0.0075,,
1.5985,196,179.2,20.6,0.0075,,
1.606,197,181.1,20.6,0.007,,
1.6145,198,182.9,20.6,0.0075,,
1.623,199,184.4,20.6,0.0075,,
1.628,200,185.1,20.6,0.007,,
1.628,440,188.5,20.7,0,,
1.6285,441,188.8,20.7,0.0005,,
1.63,442,188.6,20.7,0.002,,
1.6325,443,188.8,20.7,0.003,,
1.6365,444,188.5,20.7,0.0045,,
1.6425,445,189.1,20.7,0.0065,,
1.651,446,189.4,20.7,0.0105,,
1.6585,447,190.4,20.7,0.0095,,
1.667,448,191.2,20.7,0.0105,,
1.6755,449,192.5,20.7,0.0095,,
1.684,450,193.4,20.7,0.0095,,
1.6925,451,194.6,20.7,0.0095,,
1.7005,452,195.3,20.7,0.009,,
1.708,453,196.5,20.7,0.0095,,
1.7165,454,197.3,20.7,0.0105,,
1.725,455,198.2,20.7,0.0105,,
1.7335,456,199,20.7,0.0095,,
1.742,457,199.8,20.7,0.0095,,
1.7505,458,200.8,20.7,0.0095,,
1.758,459,201.3,20.7,0.0095,,
1.7665,460,202,20.7,0.0105,,
1.775,461,202.8,20.7,0.0105,,
1.783,462,203.4,20.7,0.009,,
1.7915,463,204.1,20.7,0.0095,,
1.8,464,204.6,20.7,0.0095,,
1.8075,465,205.6,20.7,0.0095,,
1.816,466,206.1,20.7,0.0105,,
1.8245,467,206.7,20.7,0.0105,,
1.833,468,207.2,20.7,0.0095,,
1.8415,469,207.7,20.7,0.0095,,
1.85,470,208.6,20.7,0.0095,,
1.8575,471,208.9,20.7,0.0095,,
1.866,472,209.8,20.7,0.0105,,
1.874,473,210.1,20.7,0.01,,
1.8825,474,210.4,20.7,0.0095,,
1.891,475,211.1,20.7,0.0095,,
1.8995,476,211.7,20.7,0.0095,,
1.907,477,212.2,20.7,0.0095,,
1.9155,478,212.7,20.7,0.0105,,
1.924,479,213,20.7,0.0105,,
1.9325,480,213.7,20.7,0.0095,,
1.9405,481,213.9,20.7,0.009,,
1.949,482,214.4,20.7,0.0095,,
1.957,483,214.9,20.7,0.01,,
1.965,484,215.2,20.7,0.01,,
1.9735,485,215.8,20.7,0.0105,,
1.982,486,216.1,20.7,0.0095,,
1.9905,487,216.4,20.7,0.0095,,
1.999,488,217.1,20.7,0.0095,,
2.0065,489,217.2,20.7,0.0095,,
2.015,490,217.9,20.7,0.0105,,
2.0235,491,218.3,20.7,0.0105,,
2.032,492,218.5,20.7,0.0095,,
2.04,493,219.1,20.7,0.009,,
2.0485,494,219.3,20.7,0.0095,,
2.056,495,219.7,20.7,0.0095,,
2.0645,496,220,20.7,0.0105,,
2.073,497,220.2,20.7,0.0105,,
2.0815,498,220.7,20.7,0.0095,,
2.09,499,220.8,20.7,0.0095,,
2.0985,500,221.5,20.7,0.0095,,
2.106,501,221.7,20.7,0.0095,,
2.1145,502,222.1,20.7,0.0105,,
2.123,503,222.4,20.7,0.0105,,
2.131,504,222.6,20.7,0.009,,
2.1395,505,223,20.7,0.0095,,
2.148,506,223.2,20.7,0.0095,,
2.1565,507,223.7,20.7,0.0105,,
2.164,508,223.8,20.7,0.0095,,
2.1725,509,224.5,20.7,0.0105,,
2.181,510,224.7,20.7,0.0095,,
2.1895,511,225,20.7,0.0095,,
2.1975,512,225.2,20.7,0.009,,
2.206,513,225.5,20.7,0.0105,,
2.2135,514,225.8,20.7,0.0095,,
2.222,515,225.9,20.7,0.0105,,
2.2305,516,226.3,20.7,0.0095,,
2.239,517,226.5,20.7,0.0095,,
2.2475,518,226.8,20.7,0.0095,,
2.256,519,226.9,20.7,0.0095,,
2.2635,520,227.4,20.7,0.0095,,
2.272,521,227.5,20.7,0.0105,,
2.28,522,227.9,20.7,0.01,,
2.2885,523,228,20.7,0.0095,,
2.297,524,228.5,20.7,0.0095,,
2.3055,525,228.6,20.7,0.0095,,
2.313,526,229,20.7,0.0095,,
2.3215,527,229.1,20.7,0.0105,,
2.33,528,229.5,20.7,0.0105,,
2.3385,529,229.6,20.7,0.0095,,
2.347,530,229.9,20.7,0.0095,,
2.355,531,230.1,20.7,0.009,,
2.363,532,230.5,20.7,0.01,,
2.371,533,230.5,20.7,0.01,,
2.3795,534,230.9,20.7,0.0105,,
2.388,535,231,20.7,0.0095,,
2.3965,536,231.4,20.7,0.0095,,
2.405,537,231.5,20.7,0.0095,,
2.4125,538,231.8,20.7,0.0095,,
2.421,539,232,20.7,0.0105,,
2.4295,540,232.4,20.7,0.0105,,
2.438,541,232.4,20.7,0.0095,,
2.446,542,232.8,20.7,0.009,,
2.4545,543,232.9,20.7,0.0095,,
2.462,544,233.2,20.7,0.0095,,
2.4705,545,233.3,20.7,0.0105,,
2.479,546,233.5,20.7,0.0105,,
2.4875,547,233.7,20.7,0.0095,,
2.494,548,233.8,20.7,0.007,,
2.498,549,234.2,20.7,0.0045,,
2.5,550,234.1,20.7,0.0025,,
2.501,551,234.3,20.7,0.001,,
2.502,552,234.3,20.7,0.001,,
2.5025,553,234.4,20.7,0.0005,,
2.503,554,234.2,20.7,0.0005,,
2.5035,555,234.4,20.7,0.0005,,
2.5045,556,234.5,20.7,0.001,,
2.5045,557,234.5,20.7,0,,
2.505,558,234.5,20.7,0.0005,,
2.505,559,234.5,20.7,0,,
2.5055,560,234.5,20.7,0.0005,,
2.5055,561,234.5,20.7,0,,
2.5065,562,234.4,20.7,0.001,,
2.5065,563,234.5,20.7,0,,
2.507,564,234.4,20.7,0.0005,,
2.5075,565,234.5,20.7,0.0005,,
2.5075,566,234.4,20.7,0,,
2.508,567,234.6,20.7,0.0005,,
2.508,568,234.5,20.7,0,,
2.5085,569,234.6,20.7,0.0005,,
2.509,570,234.5,20.7,0.0005,,
2.509,571,234.6,20.7,0,,
2.5095,572,234.4,20.7,0.0005,,
2.5095,573,234.6,20.7,0,,
2.51,574,234.5,20.7,0.0005,,
2.5105,575,234.6,20.7,0.0005,,
2.511,576,234.5,20.7,0.0005,,
2.5115,577,234.6,20.7,0.0005,,
2.512,578,234.5,20.7,0.0005,,
2.5125,579,234.7,20.7,0.0005,,
